Date_Time,NetRad_Wm2,Pressure_kPa,AirTemp1_C,AirTemp2_C,RelHumidity,WindSpeed_kph,WindDirection_Degrees,WindGust_kph,PPT_mm,NetRad_sw_Wm2,SolarRad_Wm2,SoilTemp_C,NetRad_lw_Wm2,SurfaceLevel_mm,OutRad_sw_Wm2,OutRad_lw_Wm2,InRad_lw_Wm2,timeMST,TIMESTAMP_UTC,Evaporation_mm30min,CO2_kgm2s
15-Jul-2018 23:30:00,-67.8716666666667,87.1995081666668,31.1527777777778,31.3555555555556,19.4916666666667,15.4630751666667,327.133333333333,20.2428149666667,0,-3.86,0,31.187037037037,-64.0133333333333,-1.905,0.576666666666667,477.77,413.741666666667,0.987847222222222,07/16/2018 05:30,0.001265974,2.56688e-08
16-Jul-2018 00:00:00,-70.4283333333333,87.1995081666668,30.8444444444444,31.1157407407407,20.7183333333333,8.9720705,92.4316666666667,12.6011322,0,-3.97,0,30.9953703703704,-66.46,-2.45533333333333,0.198333333333333,475.54,409.101666666667,0.00868055555555556,07/16/2018 06:00,0.0014695115,4.3791e-08
16-Jul-2018 00:30:00,-75.8066666666667,87.1995081666668,30.2314814814815,30.3722222222222,21.9183333333333,8.6502025,54.1266666666667,11.3887627333333,0,-3.81333333333333,0,30.8148148148148,-71.9933333333333,-3.13266666666667,0.245,472.025,400.043333333333,0.0295138888888889,07/16/2018 06:30,0.001673049,1.54403e-08
16-Jul-2018 01:00:00,-66.5133333333333,87.1995081666668,29.6842592592593,29.8157407407407,22.85,7.31176806666667,322.3,9.1410512,0,-3.54333333333333,0,30.6407407407407,-62.97,-3.302,0.396666666666667,469.813333333333,406.823333333333,0.0503472222222222,07/16/2018 07:00,0.001550302,1.64128e-08
16-Jul-2018 01:30:00,-56.6283333333333,87.2164401100001,29.6342592592593,29.912037037037,21.7916666666667,12.2873109,312.733333333333,14.9480863666667,0,-3.00333333333333,0,30.4611111111111,-53.625,-3.302,0.333333333333333,470.346666666667,416.721666666667,0.0711805555555556,07/16/2018 07:30,0.001648136,1.16613e-08
16-Jul-2018 02:00:00,-56.73,87.2503039966668,29.6222222222222,29.7101851851852,21.59,9.95645013333333,306.35,11.6864906333333,0,-2.795,0,30.287037037037,-53.9383333333333,-3.302,0.111666666666667,469.531666666667,415.59,0.0920138888888889,07/16/2018 08:00,0.001123608,1.80638e-08
16-Jul-2018 02:30:00,-57.59,87.261591958889,29.8027777777778,30.012962962963,20.78,13.6203808666667,323.7,17.2118913,0,-3.03833333333333,0,30.125,-54.5516666666667,-3.00566666666667,0.286666666666667,469.583333333333,415.026666666667,0.112847222222222,07/16/2018 08:30,0.001045971,1.29408e-08
16-Jul-2018 03:00:00,-57.985,87.2672359400001,29.1157407407407,29.3444444444444,22.5483333333333,11.5309211,326.366666666667,14.5806204,0,-3.03333333333333,0,29.9768518518519,-54.9516666666667,-2.37066666666667,0.248333333333333,467.365,412.411666666667,0.133680555555556,07/16/2018 09:00,0.001858956,3.28273e-08
16-Jul-2018 03:30:00,-57.7666666666667,87.2672359400001,28.9981481481481,29.2666666666667,21.7433333333333,9.74991816666667,255.02,15.449664,0,-3.27333333333333,0,29.8398148148148,-54.495,-1.82033333333333,0.518333333333333,466.308333333333,411.811666666667,0.154513888888889,07/16/2018 09:30,0.000985951,1.43843e-08
16-Jul-2018 04:00:00,-57.9316666666667,87.2672359400001,28.5583333333333,28.7555555555555,22.4016666666667,12.7996174666667,345.666666666667,16.0048863,0,-3.215,0,29.7055555555556,-54.7166666666667,-1.35466666666667,0.381666666666667,464.768333333333,410.048333333333,0.175347222222222,07/16/2018 10:00,0.0011035125,4.63351e-09
